"","CaseChannel","CaseDepartment","CaseID","Activity","Resource","CompleteTimestamp","Month","Weekday"
"7430","Internet","General","case-9011","T02 Check confirmation of receipt","Resource02",2011-08-18 09:04:10.566,"8","4"
"7431","Internet","General","case-9011","T04 Determine confirmation of receipt","Resource02",2011-08-18 09:04:46.787,"8","4"
"7432","Internet","General","case-9011","T05 Print and send confirmation of receipt","Resource02",2011-08-18 09:05:12.176,"8","4"
"7433","Internet","General","case-9011","T06 Determine necessity of stop advice","Resource02",2011-08-18 09:06:46.928,"8","4"
"7434","Internet","General","case-9011","T10 Determine necessity to stop indication","Resource02",2011-08-18 13:46:17.085,"8","4"
"7435","Internet","General","case-9012","Confirmation of receipt","Resource12",2011-09-23 14:35:40.202,"9","5"
"7436","Internet","General","case-9012","T02 Check confirmation of receipt","Resource12",2011-09-23 14:36:25.45,"9","5"
"7437","Internet","General","case-9012","T04 Determine confirmation of receipt","Resource12",2011-09-23 14:36:54.957,"9","5"
"7438","Internet","General","case-9012","T05 Print and send confirmation of receipt","Resource12",2011-09-23 14:37:28.436,"9","5"
"7439","Internet","General","case-9012","T06 Determine necessity of stop advice","Resource12",2011-09-23 14:38:01.057,"9","5"
"7440","Internet","General","case-9012","T10 Determine necessity to stop indication","Resource12",2011-09-23 14:38:26.005,"9","5"
"7441","Internet","General","case-9013","Confirmation of receipt","Resource09",2011-09-23 14:15:36.688,"9","5"
"7442","Internet","General","case-9013","T02 Check confirmation of receipt","Resource09",2011-09-23 14:15:58.446,"9","5"
"7443","Internet","General","case-9013","T06 Determine necessity of stop advice","Resource09",2011-09-23 14:16:28.347,"9","5"
"7444","Internet","General","case-9013","T04 Determine confirmation of receipt","Resource09",2011-09-23 14:16:47.753,"9","5"
"7445","Internet","General","case-9013","T05 Print and send confirmation of receipt","Resource09",2011-09-23 14:17:04.456,"9","5"
"7446","Internet","General","case-9013","T10 Determine necessity to stop indication","Resource09",2011-09-23 14:17:42.272,"9","5"
"7447","Internet","General","case-9014","Confirmation of receipt","Resource04",2011-08-19 14:26:09.623,"8","5"
"7448","Internet","General","case-9014","T02 Check confirmation of receipt","Resource04",2011-08-19 14:26:29.407,"8","5"
"7449","Internet","General","case-9014","T04 Determine confirmation of receipt","Resource04",2011-08-19 14:26:53.536,"8","5"
"7450","Internet","General","case-9014","T05 Print and send confirmation of receipt","Resource04",2011-08-19 14:27:12.652,"8","5"
"7451","Internet","General","case-9014","T06 Determine necessity of stop advice","Resource04",2011-08-24 12:35:45.035,"8","3"
"7452","Internet","General","case-9014","T10 Determine necessity to stop indication","Resource04",2011-08-24 12:36:04.081,"8","3"
"7453","Internet","General","case-9016","Confirmation of receipt","Resource06",2011-08-19 12:18:13.372,"8","5"
"7454","Internet","General","case-9016","T02 Check confirmation of receipt","Resource06",2011-08-19 12:18:38.854,"8","5"
"7455","Internet","General","case-9016","T04 Determine confirmation of receipt","Resource06",2011-08-19 12:19:20.102,"8","5"
"7456","Internet","General","case-9016","T05 Print and send confirmation of receipt","Resource06",2011-08-19 12:20:14.379,"8","5"
"7457","Internet","General","case-9016","T06 Determine necessity of stop advice","Resource06",2011-08-19 12:23:02.68,"8","5"
"7458","Internet","General","case-9016","T10 Determine necessity to stop indication","Resource06",2011-08-19 12:27:00.508,"8","5"
"7459","Internet","General","case-9026","Confirmation of receipt","Resource04",2011-08-17 16:18:25.744,"8","3"
"7460","Internet","General","case-9026","T02 Check confirmation of receipt","Resource04",2011-08-17 16:18:44.87,"8","3"
"7461","Internet","General","case-9026","T04 Determine confirmation of receipt","Resource04",2011-08-17 16:19:03.116,"8","3"
"7462","Internet","General","case-9026","T05 Print and send confirmation of receipt","Resource04",2011-08-17 16:19:26.677,"8","3"
"7463","Internet","General","case-9026","T06 Determine necessity of stop advice","Resource04",2011-08-17 16:19:43.773,"8","3"
"7464","Internet","General","case-9026","T10 Determine necessity to stop indication","Resource04",2011-08-17 16:20:03.74,"8","3"
"7465","Internet","General","case-9032","Confirmation of receipt","Resource14",2011-10-19 08:59:01.108,"10","3"
"7466","Internet","General","case-9032","T02 Check confirmation of receipt","Resource14",2011-10-19 08:59:39.434,"10","3"
"7467","Internet","General","case-9032","T04 Determine confirmation of receipt","Resource14",2011-10-19 09:00:03.974,"10","3"
"7468","Internet","General","case-9032","T05 Print and send confirmation of receipt","Resource14",2011-10-19 09:00:43.284,"10","3"
"7469","Internet","General","case-9032","T06 Determine necessity of stop advice","Resource14",2011-10-19 09:01:11.07,"10","3"
"7470","Internet","General","case-9032","T10 Determine necessity to stop indication","Resource14",2011-10-19 09:01:30.636,"10","3"
"7471","Internet","General","case-9033","Confirmation of receipt","Resource02",2011-08-17 14:17:51.542,"8","3"
"7472","Internet","General","case-9033","T02 Check confirmation of receipt","Resource02",2011-08-17 14:18:20.56,"8","3"
"7473","Internet","General","case-9033","T04 Determine confirmation of receipt","Resource02",2011-08-17 14:18:37.866,"8","3"
"7474","Internet","General","case-9033","T05 Print and send confirmation of receipt","Resource02",2011-08-17 14:19:01.768,"8","3"
"7475","Internet","General","case-9033","T06 Determine necessity of stop advice","Resource02",2011-08-17 14:19:46.79,"8","3"
"7476","Internet","General","case-9033","T10 Determine necessity to stop indication","Resource02",2011-08-17 14:20:11.341,"8","3"
"7477","Internet","General","case-9040","Confirmation of receipt","Resource01",2011-08-18 10:44:35.702,"8","4"
"7478","Internet","General","case-9040","T02 Check confirmation of receipt","Resource01",2011-08-18 10:44:54.597,"8","4"
"7479","Internet","General","case-9040","T04 Determine confirmation of receipt","Resource01",2011-08-18 10:45:10.506,"8","4"
"7480","Internet","General","case-9040","T05 Print and send confirmation of receipt","Resource01",2011-08-18 10:45:26.949,"8","4"
"7481","Internet","General","case-9040","T06 Determine necessity of stop advice","Resource01",2011-08-18 10:45:46.626,"8","4"
"7482","Internet","General","case-9040","T10 Determine necessity to stop indication","Resource01",2011-08-18 10:46:03.198,"8","4"
"7483","Internet","General","case-9067","Confirmation of receipt","Resource02",2011-08-16 14:19:21.654,"8","2"
"7484","Internet","General","case-9067","T06 Determine necessity of stop advice","Resource02",2011-08-16 14:23:14.46,"8","2"
"7485","Internet","General","case-9067","T02 Check confirmation of receipt","Resource02",2011-08-16 14:24:10.993,"8","2"
"7486","Internet","General","case-9067","T04 Determine confirmation of receipt","Resource02",2011-08-16 14:24:29.432,"8","2"
"7487","Internet","General","case-9067","T05 Print and send confirmation of receipt","Resource02",2011-08-16 14:24:56.869,"8","2"
"7488","Internet","General","case-9067","T10 Determine necessity to stop indication","Resource02",2011-08-16 14:25:49.705,"8","2"
"7489","Internet","General","case-9072","Confirmation of receipt","Resource04",2011-08-18 15:38:25.593,"8","4"
"7490","Internet","General","case-9072","T02 Check confirmation of receipt","Resource04",2011-08-18 15:41:33.072,"8","4"
"7491","Internet","General","case-9072","T04 Determine confirmation of receipt","Resource04",2011-08-18 15:42:15.81,"8","4"
"7492","Internet","General","case-9072","T05 Print and send confirmation of receipt","Resource04",2011-08-19 11:16:56.979,"8","5"
"7493","Internet","General","case-9072","T06 Determine necessity of stop advice","Resource04",2011-08-19 11:36:16.497,"8","5"
"7494","Internet","General","case-9072","T10 Determine necessity to stop indication","Resource04",2011-08-19 11:36:44.756,"8","5"
"7495","Internet","General","case-9075","Confirmation of receipt","Resource21",2011-08-17 10:24:11.767,"8","3"
"7496","Internet","General","case-9075","T02 Check confirmation of receipt","Resource21",2011-08-17 10:24:55.081,"8","3"
"7497","Internet","General","case-9075","T04 Determine confirmation of receipt","Resource21",2011-08-17 10:26:55.924,"8","3"
"7498","Internet","General","case-9075","T05 Print and send confirmation of receipt","Resource21",2011-08-17 10:27:44.542,"8","3"
"7499","Internet","General","case-9075","T06 Determine necessity of stop advice","Resource21",2011-08-17 10:29:21.115,"8","3"
"7500","Internet","General","case-9075","T10 Determine necessity to stop indication","Resource21",2011-08-17 10:31:14.091,"8","3"
"7501","Internet","General","case-9076","Confirmation of receipt","Resource33",2011-08-15 14:51:34.879,"8","1"
"7502","Internet","General","case-9076","T02 Check confirmation of receipt","Resource33",2011-08-15 17:08:35.629,"8","1"
"7503","Internet","General","case-9076","T06 Determine necessity of stop advice","Resource33",2011-08-16 08:47:33.884,"8","2"
"7504","Internet","General","case-9076","T04 Determine confirmation of receipt","Resource33",2011-08-16 08:52:10.147,"8","2"
"7505","Internet","General","case-9076","T05 Print and send confirmation of receipt","admin1",2011-08-24 09:30:21.294,"8","3"
"7506","Internet","General","case-9076","T07-5 Draft intern advice aspect 5","Resource33",2011-08-29 11:26:14.52,"8","1"
"7507","Internet","General","case-9076","T08 Draft and send request for advice","Resource33",2011-08-29 13:16:38.971,"8","1"
"7508","Internet","General","case-9076","T09-3 Process or receive external advice from party 3","Resource25",2011-10-04 14:15:39.384,"10","2"
"7509","Internet","General","case-9076","T06 Determine necessity of stop advice","Resource25",2011-10-04 14:16:25.969,"10","2"
"7510","Internet","General","case-9076","T10 Determine necessity to stop indication","Resource25",2011-10-04 14:16:54.15,"10","2"
"7511","Internet","General","case-9078","Confirmation of receipt","Resource12",2011-09-15 12:21:46.754,"9","4"
"7512","Internet","General","case-9078","T02 Check confirmation of receipt","Resource12",2011-09-15 12:22:18.211,"9","4"
"7513","Internet","General","case-9078","T04 Determine confirmation of receipt","Resource12",2011-09-15 12:23:07.183,"9","4"
"7514","Internet","General","case-9078","T05 Print and send confirmation of receipt","Resource12",2011-09-15 12:27:04.985,"9","4"
"7515","Internet","General","case-9078","T06 Determine necessity of stop advice","Resource12",2011-09-15 12:27:37.627,"9","4"
"7516","Internet","General","case-9078","T10 Determine necessity to stop indication","Resource12",2011-09-15 12:59:09.483,"9","4"
"7517","Internet","General","case-9088","Confirmation of receipt","Resource30",2011-09-05 09:20:22.831,"9","1"
"7518","Internet","General","case-9088","T06 Determine necessity of stop advice","admin2",2011-09-05 10:52:53.482,"9","1"
"7519","Internet","General","case-9088","T02 Check confirmation of receipt","admin2",2011-09-05 10:52:54.095,"9","1"
"7520","Internet","General","case-9089","Confirmation of receipt","admin2",2011-08-17 12:27:44.527,"8","3"
"7521","Internet","General","case-9133","Confirmation of receipt","Resource09",2011-09-12 15:19:26.747,"9","1"
"7522","Internet","General","case-9133","T02 Check confirmation of receipt","Resource09",2011-09-12 15:21:19.979,"9","1"
"7523","Internet","General","case-9133","T04 Determine confirmation of receipt","Resource09",2011-09-12 15:21:43.146,"9","1"
"7524","Internet","General","case-9133","T05 Print and send confirmation of receipt","admin1",2011-09-13 12:23:09.132,"9","2"
"7525","Internet","General","case-9133","T06 Determine necessity of stop advice","Resource09",2011-10-04 15:00:14.121,"10","2"
"7526","Internet","General","case-9133","T10 Determine necessity to stop indication","Resource09",2011-10-04 15:01:44.111,"10","2"
"7527","Internet","General","case-9143","Confirmation of receipt","Resource05",2011-09-07 10:25:04.412,"9","3"
"7528","Internet","General","case-9143","T02 Check confirmation of receipt","Resource05",2011-09-07 10:26:10.034,"9","3"
"7529","Internet","General","case-9143","T04 Determine confirmation of receipt","Resource05",2011-09-07 10:57:21.42,"9","3"
"7530","Internet","General","case-9143","T05 Print and send confirmation of receipt","Resource05",2011-09-07 11:01:16.61,"9","3"
"7531","Internet","General","case-9143","T06 Determine necessity of stop advice","Resource05",2011-09-07 11:02:31.921,"9","3"
"7532","Internet","General","case-9143","T10 Determine necessity to stop indication","Resource05",2011-09-07 11:03:13.586,"9","3"
"7533","Internet","General","case-9163","Confirmation of receipt","Resource05",2011-09-12 14:37:40.577,"9","1"
"7534","Internet","General","case-9163","T02 Check confirmation of receipt","Resource05",2011-09-12 14:38:16.949,"9","1"
"7535","Internet","General","case-9163","T04 Determine confirmation of receipt","Resource05",2011-09-12 14:38:54.982,"9","1"
"7536","Internet","General","case-9163","T05 Print and send confirmation of receipt","Resource05",2011-09-12 14:40:16.909,"9","1"
"7537","Internet","General","case-9163","T06 Determine necessity of stop advice","Resource05",2011-09-12 14:40:36.483,"9","1"
"7538","Internet","General","case-9163","T10 Determine necessity to stop indication","Resource05",2011-09-12 14:42:56.828,"9","1"
"7539","Internet","General","case-9165","Confirmation of receipt","Resource06",2011-10-04 11:44:39.661,"10","2"
"7540","Internet","General","case-9165","T02 Check confirmation of receipt","Resource06",2011-10-04 11:45:08.832,"10","2"
"7541","Internet","General","case-9165","T04 Determine confirmation of receipt","Resource06",2011-10-04 11:45:27.816,"10","2"
